PERMNO,date,TICKER,PRC,RET,OPENPRC
55976,2021-08-23,WMT,150.45000,-0.006603,151.53000
55976,2021-08-24,WMT,148.89999,-0.010302,150.50000
55976,2021-08-25,WMT,148.96001,0.000403,148.41000
55976,2021-08-26,WMT,147.35001,-0.010808,147.47000
55976,2021-08-27,WMT,146.52000,-0.005633,147.50999
55976,2021-08-30,WMT,147.70000,0.008053,146.42000
55976,2021-08-31,WMT,148.10001,0.002708,147.99001
55976,2021-09-01,WMT,147.78000,-0.002161,147.56000
55976,2021-09-02,WMT,148.56000,0.005278,148.12000
55976,2021-09-03,WMT,149.25000,0.004645,148.20000
55976,2021-09-07,WMT,147.27000,-0.013266,148.97000
55976,2021-09-08,WMT,147.46001,0.001290,146.95000
55976,2021-09-09,WMT,146.42000,-0.007053,147.46001
55976,2021-09-10,WMT,145.89000,-0.003620,147.20000
55976,2021-09-13,WMT,145.06000,-0.005689,146.52000
55976,2021-09-14,WMT,144.30000,-0.005239,145.48000
55976,2021-09-15,WMT,144.55000,0.001733,144.07001
55976,2021-09-16,WMT,145.03000,0.003321,144.44000
55976,2021-09-17,WMT,144.73000,-0.002069,144.14000
55976,2021-09-20,WMT,142.74001,-0.013750,143.50000
55976,2021-09-21,WMT,143.02000,0.001962,142.70000
55976,2021-09-22,WMT,142.69000,-0.002307,143.47000
55976,2021-09-23,WMT,142.77000,0.000561,143.22000
55976,2021-09-24,WMT,143.17000,0.002802,142.50000
55976,2021-09-27,WMT,142.25000,-0.006426,142.87000
55976,2021-09-28,WMT,140.50000,-0.012302,141.88000
55976,2021-09-29,WMT,140.44000,-0.000427,140.64999
55976,2021-09-30,WMT,139.38000,-0.007548,140.64000
55976,2021-10-01,WMT,137.05000,-0.016717,139.25999
55976,2021-10-04,WMT,135.73000,-0.009632,137.09000
55976,2021-10-05,WMT,136.62000,0.006557,135.95000
55976,2021-10-06,WMT,137.62000,0.007320,136.24001
55976,2021-10-07,WMT,139.24001,0.011772,138.78000
55976,2021-10-08,WMT,139.66000,0.003016,139.66000
55976,2021-10-11,WMT,139.53000,-0.000931,139.52000
55976,2021-10-12,WMT,139.38000,-0.001075,139.34000
55976,2021-10-13,WMT,138.37000,-0.007246,139.50000
55976,2021-10-14,WMT,139.87000,0.010841,138.50000
55976,2021-10-15,WMT,140.55000,0.004862,140.62000
55976,2021-10-18,WMT,141.67999,0.008040,140.00000
55976,2021-10-19,WMT,144.69000,0.021245,144.63000
55976,2021-10-20,WMT,146.00000,0.009054,144.89000
55976,2021-10-21,WMT,146.81000,0.005548,146.58000
55976,2021-10-22,WMT,148.34000,0.010422,147.10001
55976,2021-10-25,WMT,150.06000,0.011595,148.78000
55976,2021-10-26,WMT,148.75000,-0.008730,150.00000
55976,2021-10-27,WMT,147.53000,-0.008202,148.96001
55976,2021-10-28,WMT,148.45000,0.006236,148.34000
55976,2021-10-29,WMT,149.42000,0.006534,147.91000
55976,2021-11-01,WMT,149.78999,0.002476,149.98000
55976,2021-11-02,WMT,149.72000,-0.000467,149.97000
55976,2021-11-03,WMT,150.17999,0.003072,149.60001
55976,2021-11-04,WMT,151.28000,0.007325,150.17999
55976,2021-11-05,WMT,150.23000,-0.006941,152.00000
55976,2021-11-08,WMT,149.27000,-0.006390,150.22000
55976,2021-11-09,WMT,149.78999,0.003484,149.52000
55976,2021-11-10,WMT,148.44000,-0.009013,148.73000
55976,2021-11-11,WMT,148.50000,0.000404,148.77000
55976,2021-11-12,WMT,147.75999,-0.004983,149.00000
55976,2021-11-15,WMT,146.91000,-0.005753,148.14999
55976,2021-11-16,WMT,143.17000,-0.025458,145.10001
55976,2021-11-17,WMT,141.94000,-0.008591,143.16000
55976,2021-11-18,WMT,143.16000,0.008595,142.14000
55976,2021-11-19,WMT,142.39000,-0.005379,143.62000
55976,2021-11-22,WMT,144.78000,0.016785,142.66000
55976,2021-11-23,WMT,145.81000,0.007114,144.25000
55976,2021-11-24,WMT,146.53999,0.005006,145.73000
55976,2021-11-26,WMT,144.89999,-0.011191,146.44000
55976,2021-11-29,WMT,142.63000,-0.015666,145.00000
55976,2021-11-30,WMT,140.63000,-0.014022,141.48000
55976,2021-12-01,WMT,137.14000,-0.024817,140.50999
55976,2021-12-02,WMT,135.47000,-0.012177,137.63000
55976,2021-12-03,WMT,137.50999,0.015059,135.86000
55976,2021-12-06,WMT,139.00000,0.010836,137.56000
55976,2021-12-07,WMT,138.55000,-0.003237,139.60001
55976,2021-12-08,WMT,137.14999,-0.010105,138.06000
55976,2021-12-09,WMT,138.50000,0.013853,136.63000
55976,2021-12-10,WMT,141.03000,0.018267,138.34000
55976,2021-12-13,WMT,143.57001,0.018010,140.24001
55976,2021-12-14,WMT,144.94000,0.009542,143.30000
55976,2021-12-15,WMT,145.77000,0.005727,145.21001
55976,2021-12-16,WMT,143.34000,-0.016670,145.77000
55976,2021-12-17,WMT,138.75000,-0.032022,142.75000
55976,2021-12-20,WMT,139.20000,0.003243,138.12000
55976,2021-12-21,WMT,139.62000,0.003017,138.89999
55976,2021-12-22,WMT,139.80000,0.001289,139.89999
55976,2021-12-23,WMT,139.49001,-0.002217,139.80000
55976,2021-12-27,WMT,140.75999,0.009105,139.60001
55976,2021-12-28,WMT,142.78000,0.014351,140.60001
55976,2021-12-29,WMT,142.71001,-0.000490,142.66000
55976,2021-12-30,WMT,143.17000,0.003223,143.25999
55976,2021-12-31,WMT,144.69000,0.010617,143.20000
55976,2022-01-03,WMT,144.64999,-0.000277,144.00000
55976,2022-01-04,WMT,142.00000,-0.018320,144.03999
55976,2022-01-05,WMT,143.92000,0.013521,142.85001
55976,2022-01-06,WMT,143.52000,-0.002779,143.62000
55976,2022-01-07,WMT,144.89000,0.009546,143.50000
55976,2022-01-10,WMT,144.61000,-0.001932,145.44000
55976,2022-01-11,WMT,144.20000,-0.002835,144.21001
55976,2022-01-12,WMT,143.44000,-0.005270,143.67999
55976,2022-01-13,WMT,145.47000,0.014152,143.42999
55976,2022-01-14,WMT,145.06000,-0.002818,144.22000
55976,2022-01-18,WMT,142.52000,-0.017510,144.41000
55976,2022-01-19,WMT,143.94000,0.009964,142.53999
55976,2022-01-20,WMT,141.22000,-0.018897,142.35001
55976,2022-01-21,WMT,140.19000,-0.007294,141.22000
55976,2022-01-24,WMT,140.20000,0.000071,139.07001
55976,2022-01-25,WMT,137.14999,-0.021755,139.99001
55976,2022-01-26,WMT,135.75000,-0.010208,137.34000
55976,2022-01-27,WMT,135.84000,0.000663,136.92000
55976,2022-01-28,WMT,137.52000,0.012368,136.00000
55976,2022-01-31,WMT,139.81000,0.016652,137.09000
55976,2022-02-01,WMT,140.91000,0.007868,139.21001
55976,2022-02-02,WMT,140.85001,-0.000426,141.00000
55976,2022-02-03,WMT,140.99001,0.000994,140.25999
55976,2022-02-04,WMT,139.33000,-0.011774,140.89000
55976,2022-02-07,WMT,137.96001,-0.009833,140.06000
55976,2022-02-08,WMT,137.99001,0.000217,138.32001
55976,2022-02-09,WMT,137.69000,-0.002174,138.50000
55976,2022-02-10,WMT,136.08000,-0.011693,136.55000
55976,2022-02-11,WMT,135.33000,-0.005511,136.82001
55976,2022-02-14,WMT,133.95000,-0.010197,135.33000
55976,2022-02-15,WMT,134.37000,0.003135,134.74001
55976,2022-02-16,WMT,133.53000,-0.006251,134.33000
55976,2022-02-17,WMT,138.88000,0.040066,134.00000
55976,2022-02-18,WMT,137.99001,-0.006408,138.10001
55976,2022-02-22,WMT,136.45000,-0.011160,137.77000
55976,2022-02-23,WMT,135.05000,-0.010260,136.86000
55976,2022-02-24,WMT,134.53000,-0.003850,133.91000
55976,2022-02-25,WMT,136.38000,0.013752,134.81000
55976,2022-02-28,WMT,135.16000,-0.008946,135.00000
55976,2022-03-01,WMT,135.99001,0.006141,135.87000
55976,2022-03-02,WMT,136.16000,0.001250,135.66000
55976,2022-03-03,WMT,139.28999,0.022988,137.28999
55976,2022-03-04,WMT,142.82001,0.025343,137.81000
55976,2022-03-07,WMT,141.67000,-0.008052,141.30000
55976,2022-03-08,WMT,138.74001,-0.020682,141.50000
55976,2022-03-09,WMT,139.46001,0.005190,140.00000
55976,2022-03-10,WMT,142.63000,0.022731,139.49001
55976,2022-03-11,WMT,142.07001,-0.003926,142.30000
55976,2022-03-14,WMT,144.05000,0.013937,142.02000
55976,2022-03-15,WMT,145.78000,0.012010,144.53000
55976,2022-03-16,WMT,145.35001,-0.002950,145.39000
55976,2022-03-17,WMT,145.00999,0.001514,144.45000
55976,2022-03-18,WMT,145.44000,0.002965,145.17999
55976,2022-03-21,WMT,144.23000,-0.008320,145.42999
55976,2022-03-22,WMT,143.80000,-0.002981,144.61000
55976,2022-03-23,WMT,141.95000,-0.012865,143.14000
55976,2022-03-24,WMT,142.83000,0.006199,142.39000
55976,2022-03-25,WMT,143.45000,0.004341,143.45000
55976,2022-03-28,WMT,146.00000,0.017776,143.50000
55976,2022-03-29,WMT,147.23000,0.008425,146.60001
55976,2022-03-30,WMT,149.87000,0.017931,147.13000
55976,2022-03-31,WMT,148.92000,-0.006339,148.78999
55976,2022-04-01,WMT,151.00999,0.014034,149.66000
55976,2022-04-04,WMT,151.03999,0.000199,150.91000
55976,2022-04-05,WMT,151.47000,0.002847,150.88000
55976,2022-04-06,WMT,154.99001,0.023239,151.02000
55976,2022-04-07,WMT,156.53999,0.010001,155.10001
55976,2022-04-08,WMT,157.41000,0.005558,156.91000
55976,2022-04-11,WMT,154.28999,-0.019821,156.97000
55976,2022-04-12,WMT,153.23000,-0.006870,154.24001
55976,2022-04-13,WMT,157.22000,0.026039,153.45000
55976,2022-04-14,WMT,157.08000,-0.000890,157.11000
55976,2022-04-18,WMT,155.88000,-0.007639,156.75000
55976,2022-04-19,WMT,157.64999,0.011355,156.67000
55976,2022-04-20,WMT,159.63000,0.012560,158.35001
55976,2022-04-21,WMT,159.87000,0.001503,159.92000
55976,2022-04-22,WMT,156.86000,-0.018828,160.25000
55976,2022-04-25,WMT,156.94000,0.000510,156.37000
55976,2022-04-26,WMT,155.30000,-0.010450,156.37000
55976,2022-04-27,WMT,154.24001,-0.006825,155.53000
55976,2022-04-28,WMT,156.21001,0.012772,155.23000
55976,2022-04-29,WMT,152.99001,-0.020613,155.81000
55976,2022-05-02,WMT,151.98000,-0.006602,154.96001
55976,2022-05-03,WMT,152.50999,0.003487,152.42999
55976,2022-05-04,WMT,154.62000,0.013835,152.03000
55976,2022-05-05,WMT,152.74001,-0.008537,153.64000
55976,2022-05-06,WMT,149.56000,-0.020820,151.71001
55976,2022-05-09,WMT,151.31000,0.011701,148.47000
55976,2022-05-10,WMT,149.17999,-0.014077,151.42999
55976,2022-05-11,WMT,147.62000,-0.010457,149.39999
55976,2022-05-12,WMT,147.48000,-0.000948,147.86000
55976,2022-05-13,WMT,148.05000,0.003865,147.71001
55976,2022-05-16,WMT,148.21001,0.001081,149.38000
55976,2022-05-17,WMT,131.35001,-0.113758,136.42999
55976,2022-05-18,WMT,122.43000,-0.067910,128.03000
55976,2022-05-19,WMT,119.07000,-0.027444,120.87000
55976,2022-05-20,WMT,119.20000,0.001092,119.64000
55976,2022-05-23,WMT,122.60000,0.028524,119.92000
55976,2022-05-24,WMT,124.13000,0.012480,121.21000
55976,2022-05-25,WMT,123.37000,-0.006123,124.00000
55976,2022-05-26,WMT,126.00000,0.021318,125.30000
55976,2022-05-27,WMT,128.48000,0.019683,125.49000
55976,2022-05-31,WMT,128.63000,0.001168,127.46000
55976,2022-06-01,WMT,125.45000,-0.024722,128.50000
55976,2022-06-02,WMT,127.51000,0.016421,125.57000
55976,2022-06-03,WMT,125.32000,-0.017175,126.67000
55976,2022-06-06,WMT,124.87000,-0.003591,125.82000
55976,2022-06-07,WMT,123.37000,-0.012012,121.24000
55976,2022-06-08,WMT,122.30000,-0.008673,122.35000
55976,2022-06-09,WMT,121.02000,-0.010466,122.00000
55976,2022-06-10,WMT,121.70000,0.005619,119.75000
55976,2022-06-13,WMT,119.41000,-0.018817,119.74000
55976,2022-06-14,WMT,119.46000,0.000419,119.13000
55976,2022-06-15,WMT,119.38000,-0.000670,119.97000
55976,2022-06-16,WMT,120.62000,0.010387,118.35000
55976,2022-06-17,WMT,118.29000,-0.019317,120.02000
55976,2022-06-21,WMT,122.17000,0.032801,118.30000
55976,2022-06-22,WMT,120.69000,-0.012114,122.10000
55976,2022-06-23,WMT,123.62000,0.024277,121.75000
55976,2022-06-24,WMT,123.72000,0.000809,124.09000
55976,2022-06-27,WMT,124.12000,0.003233,123.78000
55976,2022-06-28,WMT,122.37000,-0.014099,124.66000
55976,2022-06-29,WMT,121.92000,-0.003677,122.89000
55976,2022-06-30,WMT,121.58000,-0.002789,120.88000
55976,2022-07-01,WMT,122.63000,0.008636,121.94000
55976,2022-07-05,WMT,124.25000,0.013210,122.21000
55976,2022-07-06,WMT,125.13000,0.007082,124.48000
55976,2022-07-07,WMT,125.32000,0.001518,125.19000
55976,2022-07-08,WMT,125.40000,0.000638,125.82000
55976,2022-07-11,WMT,125.45000,0.000399,125.02000
55976,2022-07-12,WMT,125.07000,-0.003029,125.11000
55976,2022-07-13,WMT,125.37000,0.002399,124.44000
55976,2022-07-14,WMT,127.82000,0.019542,124.16000
55976,2022-07-15,WMT,129.07001,0.009779,128.80000
55976,2022-07-18,WMT,128.77000,-0.002324,128.64999
55976,2022-07-19,WMT,129.56000,0.006135,129.39000
55976,2022-07-20,WMT,130.64000,0.008336,130.50999
55976,2022-07-21,WMT,132.55000,0.014620,130.67999
55976,2022-07-22,WMT,132.21001,-0.002565,132.53999
55976,2022-07-25,WMT,132.02000,-0.001437,132.39000
55976,2022-07-26,WMT,121.98000,-0.076049,121.13000
55976,2022-07-27,WMT,126.59000,0.037793,121.24000
55976,2022-07-28,WMT,129.75000,0.024963,126.27000
55976,2022-07-29,WMT,132.05000,0.017726,128.32001
55976,2022-08-01,WMT,132.53999,0.003711,131.06000
55976,2022-08-02,WMT,132.67999,0.001056,133.14999
55976,2022-08-03,WMT,130.50000,-0.016430,132.16000
55976,2022-08-04,WMT,125.57000,-0.037778,130.67000
55976,2022-08-05,WMT,126.58000,0.008043,125.51000
55976,2022-08-08,WMT,127.61000,0.008137,126.65000
55976,2022-08-09,WMT,128.87000,0.009874,127.89000
55976,2022-08-10,WMT,129.14000,0.002095,130.00000
55976,2022-08-11,WMT,129.82001,0.009602,129.70000
55976,2022-08-12,WMT,132.22000,0.018487,130.00000
55976,2022-08-15,WMT,132.60001,0.002874,131.63000
55976,2022-08-16,WMT,139.37000,0.051056,138.89999
55976,2022-08-17,WMT,139.52000,0.001076,138.57001
55976,2022-08-18,WMT,139.07001,-0.003225,139.53000
55976,2022-08-19,WMT,137.02000,-0.014741,138.92000
55976,2022-08-22,WMT,134.57001,-0.017881,136.20000
55976,2022-08-23,WMT,134.00000,-0.004236,134.61000
55976,2022-08-24,WMT,134.97000,0.007239,134.35001
55976,2022-08-25,WMT,135.87000,0.006668,135.28000
55976,2022-08-26,WMT,131.60001,-0.031427,136.11000
55976,2022-08-29,WMT,132.88000,0.009726,130.83000
55976,2022-08-30,WMT,132.48000,-0.003010,133.34000
55976,2022-08-31,WMT,132.55000,0.000528,132.78000
55976,2022-09-01,WMT,134.48000,0.014560,132.53999
55976,2022-09-02,WMT,133.00000,-0.011005,134.85001
55976,2022-09-06,WMT,132.34000,-0.004962,133.05000
55976,2022-09-07,WMT,135.74001,0.025691,133.06000
55976,2022-09-08,WMT,136.42999,0.005083,135.39999
55976,2022-09-09,WMT,136.84000,0.003005,136.30000
55976,2022-09-12,WMT,138.07001,0.008989,137.08000
55976,2022-09-13,WMT,135.22000,-0.020642,136.86000
55976,2022-09-14,WMT,134.92000,-0.002219,135.63000
55976,2022-09-15,WMT,133.47000,-0.010747,135.05000
55976,2022-09-16,WMT,133.19000,-0.002098,132.00000
55976,2022-09-19,WMT,134.33000,0.008559,132.82001
55976,2022-09-20,WMT,133.55000,-0.005807,133.48000
55976,2022-09-21,WMT,134.77000,0.009135,135.44000
55976,2022-09-22,WMT,133.39000,-0.010240,134.57001
55976,2022-09-23,WMT,130.06000,-0.024964,132.87000
55976,2022-09-26,WMT,131.31000,0.009611,128.75000
55976,2022-09-27,WMT,130.95000,-0.002742,132.23000
55976,2022-09-28,WMT,133.11000,0.016495,131.41000
55976,2022-09-29,WMT,132.25000,-0.006461,133.50000
55976,2022-09-30,WMT,129.70000,-0.019282,132.24001
55976,2022-10-03,WMT,132.53000,0.021820,130.24001
55976,2022-10-04,WMT,134.25000,0.012978,133.86000
55976,2022-10-05,WMT,132.92000,-0.009907,133.75999
55976,2022-10-06,WMT,131.67999,-0.009329,133.08000
55976,2022-10-07,WMT,128.56000,-0.023694,131.31000
55976,2022-10-10,WMT,129.32001,0.005912,129.53000
55976,2022-10-11,WMT,132.67000,0.025905,129.50999
55976,2022-10-12,WMT,131.17000,-0.011306,133.00999
55976,2022-10-13,WMT,132.28000,0.008462,129.28000
55976,2022-10-14,WMT,130.42999,-0.013986,132.44000
55976,2022-10-17,WMT,131.37000,0.007207,130.96001
55976,2022-10-18,WMT,134.14000,0.021086,133.42999
55976,2022-10-19,WMT,133.75999,-0.002833,134.33000
55976,2022-10-20,WMT,134.09000,0.002467,133.98000
55976,2022-10-21,WMT,136.80000,0.020210,134.81000
55976,2022-10-24,WMT,139.41000,0.019079,137.45000
55976,2022-10-25,WMT,140.07001,0.004734,139.09000
55976,2022-10-26,WMT,141.14000,0.007639,140.36000
55976,2022-10-27,WMT,140.73000,-0.002905,141.00999
55976,2022-10-28,WMT,142.50999,0.012648,140.05000
55976,2022-10-31,WMT,142.33000,-0.001263,142.34000
55976,2022-11-01,WMT,141.69000,-0.004497,142.97000
55976,2022-11-02,WMT,140.75000,-0.006634,141.16000
55976,2022-11-03,WMT,140.72000,-0.000213,139.50999
55976,2022-11-04,WMT,140.97000,0.001777,142.03000
55976,2022-11-07,WMT,142.45000,0.010499,141.25999
55976,2022-11-08,WMT,142.78999,0.002387,142.58000
55976,2022-11-09,WMT,139.47000,-0.023251,142.75999
55976,2022-11-10,WMT,142.36000,0.020721,142.50999
55976,2022-11-11,WMT,142.58000,0.001545,142.67000
55976,2022-11-14,WMT,138.39000,-0.029387,141.64000
55976,2022-11-15,WMT,147.44000,0.065395,145.61000
55976,2022-11-16,WMT,148.50000,0.007189,147.88000
55976,2022-11-17,WMT,148.00000,-0.003367,147.00999
55976,2022-11-18,WMT,150.23000,0.015068,149.67000
55976,2022-11-21,WMT,151.14999,0.006124,150.61000
55976,2022-11-22,WMT,151.69000,0.003573,152.00000
55976,2022-11-23,WMT,152.42000,0.004812,152.08000
55976,2022-11-25,WMT,153.07001,0.004265,152.12000
55976,2022-11-28,WMT,153.50999,0.002874,152.72000
55976,2022-11-29,WMT,152.97000,-0.003518,153.03000
55976,2022-11-30,WMT,152.42000,-0.003595,152.61000
55976,2022-12-01,WMT,153.37000,0.006233,152.05000
55976,2022-12-02,WMT,153.22000,-0.000978,151.48000
55976,2022-12-05,WMT,151.64999,-0.010247,152.75000
55976,2022-12-06,WMT,149.89000,-0.011606,151.20000
55976,2022-12-07,WMT,149.11000,-0.005204,150.50000
55976,2022-12-08,WMT,148.78000,0.001542,149.16000
55976,2022-12-09,WMT,145.31000,-0.023323,147.47000
55976,2022-12-12,WMT,148.02000,0.018650,145.89999
55976,2022-12-13,WMT,147.49001,-0.003581,150.00000
55976,2022-12-14,WMT,146.67000,-0.005560,147.09000
55976,2022-12-15,WMT,145.36000,-0.008932,145.58000
55976,2022-12-16,WMT,142.75000,-0.017955,144.48000
55976,2022-12-19,WMT,142.80000,0.000350,143.00999
55976,2022-12-20,WMT,144.05000,0.008754,142.92000
55976,2022-12-21,WMT,145.17999,0.007844,144.32001
55976,2022-12-22,WMT,143.48000,-0.011710,144.77000
55976,2022-12-23,WMT,143.77000,0.002021,143.05000
55976,2022-12-27,WMT,143.81000,0.000278,144.03999
55976,2022-12-28,WMT,141.28999,-0.017523,143.47000
55976,2022-12-29,WMT,142.14999,0.006087,142.14000
55976,2022-12-30,WMT,141.78999,-0.002533,141.56000
55976,2023-01-03,WMT,143.60001,0.012765,142.55000
55976,2023-01-04,WMT,143.75999,0.001114,143.42000
55976,2023-01-05,WMT,143.27000,-0.003408,143.46001
55976,2023-01-06,WMT,146.78000,0.024499,144.60001
55976,2023-01-09,WMT,144.95000,-0.012468,146.32001
55976,2023-01-10,WMT,144.86000,-0.000621,144.94000
55976,2023-01-11,WMT,146.13000,0.008767,145.74001
55976,2023-01-12,WMT,144.81000,-0.009033,146.41000
55976,2023-01-13,WMT,145.28999,0.003315,145.53000
55976,2023-01-17,WMT,144.41000,-0.006057,145.28999
55976,2023-01-18,WMT,140.84000,-0.024721,144.20000
55976,2023-01-19,WMT,138.83000,-0.014271,141.39000
55976,2023-01-20,WMT,140.53999,0.012317,139.39999
55976,2023-01-23,WMT,142.64000,0.014942,140.46001
55976,2023-01-24,WMT,143.02000,0.002664,146.55000
55976,2023-01-25,WMT,142.34000,-0.004755,142.24001
55976,2023-01-26,WMT,142.21001,-0.000913,143.03000
55976,2023-01-27,WMT,143.30000,0.007665,142.60001
55976,2023-01-30,WMT,142.14999,-0.008025,142.12000
55976,2023-01-31,WMT,143.87000,0.012100,142.32001
55976,2023-02-01,WMT,144.67000,0.005561,143.66000
55976,2023-02-02,WMT,143.62000,-0.007258,144.41000
55976,2023-02-03,WMT,141.71001,-0.013299,143.36000
55976,2023-02-06,WMT,140.67999,-0.007268,141.82001
55976,2023-02-07,WMT,140.98000,0.002133,139.77000
55976,2023-02-08,WMT,140.22000,-0.005391,140.33000
55976,2023-02-09,WMT,141.52000,0.009271,140.87000
55976,2023-02-10,WMT,143.72000,0.015545,143.09000
55976,2023-02-13,WMT,145.91000,0.015238,144.71001
55976,2023-02-14,WMT,145.49001,-0.002878,145.73000
55976,2023-02-15,WMT,146.57001,0.007423,144.96001
55976,2023-02-16,WMT,144.27000,-0.015692,145.48000
55976,2023-02-17,WMT,146.44000,0.015041,145.11000
55976,2023-02-21,WMT,147.33000,0.006078,142.88000
55976,2023-02-22,WMT,144.24001,-0.020973,146.77000
55976,2023-02-23,WMT,142.09000,-0.014906,144.37000
55976,2023-02-24,WMT,142.47000,0.002674,140.84000
55976,2023-02-27,WMT,141.44000,-0.007230,142.71001
55976,2023-02-28,WMT,142.13000,0.004878,141.00000
55976,2023-03-01,WMT,140.14999,-0.013931,141.06000
55976,2023-03-02,WMT,140.50000,0.002497,139.84000
55976,2023-03-03,WMT,140.67000,0.001210,141.03999
55976,2023-03-06,WMT,140.64999,-0.000142,140.50000
55976,2023-03-07,WMT,139.25000,-0.009954,141.17999
55976,2023-03-08,WMT,138.10001,-0.008258,138.56000
55976,2023-03-09,WMT,137.17000,-0.006734,138.83000
55976,2023-03-10,WMT,136.97000,-0.001458,137.02000
55976,2023-03-13,WMT,137.37000,0.002920,136.67999
55976,2023-03-14,WMT,138.10001,0.005314,137.69000
55976,2023-03-15,WMT,139.64000,0.011151,136.89000
55976,2023-03-16,WMT,138.28000,-0.005657,139.42999
55976,2023-03-17,WMT,139.39999,0.008099,138.19000
55976,2023-03-20,WMT,140.89999,0.010760,140.10001
55976,2023-03-21,WMT,140.42000,-0.003407,141.39000
55976,2023-03-22,WMT,139.52000,-0.006409,140.64000
55976,2023-03-23,WMT,140.64999,0.008099,140.20000
55976,2023-03-24,WMT,141.80000,0.008176,141.00999
55976,2023-03-27,WMT,144.17000,0.016714,142.78999
55976,2023-03-28,WMT,143.61000,-0.003884,143.64999
55976,2023-03-29,WMT,144.23000,0.004317,144.37000
55976,2023-03-30,WMT,145.67000,0.009984,145.50000
55976,2023-03-31,WMT,147.45000,0.012219,146.58000
55976,2023-04-03,WMT,148.69000,0.008410,147.73000
55976,2023-04-04,WMT,147.23000,-0.009819,148.53000
55976,2023-04-05,WMT,149.67000,0.016573,147.17000
55976,2023-04-06,WMT,150.80000,0.007550,148.80000
55976,2023-04-10,WMT,150.50999,-0.001923,150.36000
55976,2023-04-11,WMT,150.07001,-0.002923,151.00000
55976,2023-04-12,WMT,149.34000,-0.004864,149.78999
55976,2023-04-13,WMT,149.49001,0.001004,149.64999
55976,2023-04-14,WMT,148.48000,-0.006756,149.03000
55976,2023-04-17,WMT,149.52000,0.007004,148.64000
55976,2023-04-18,WMT,149.85001,0.002207,149.78000
55976,2023-04-19,WMT,150.00999,0.001068,150.84000
55976,2023-04-20,WMT,150.97000,0.006400,150.21001
55976,2023-04-21,WMT,151.73000,0.005034,151.96001
55976,2023-04-24,WMT,152.75999,0.006788,151.71001
55976,2023-04-25,WMT,151.57001,-0.007790,153.28999
55976,2023-04-26,WMT,150.91000,-0.004354,150.98000
55976,2023-04-27,WMT,151.38000,0.003114,150.78000
55976,2023-04-28,WMT,150.97000,-0.002708,151.28999
55976,2023-05-01,WMT,151.59000,0.004107,151.03999
55976,2023-05-02,WMT,151.17999,-0.002705,151.47000
55976,2023-05-03,WMT,150.62000,-0.003704,151.56000
55976,2023-05-04,WMT,150.47000,0.002789,150.55000
55976,2023-05-05,WMT,151.77000,0.008640,150.30000
55976,2023-05-08,WMT,152.72000,0.006259,151.27000
55976,2023-05-09,WMT,152.98000,0.001702,152.72000
55976,2023-05-10,WMT,152.55000,-0.002811,153.69000
55976,2023-05-11,WMT,153.12000,0.003736,152.55000
55976,2023-05-12,WMT,153.07001,-0.000326,153.60001
55976,2023-05-15,WMT,151.88000,-0.007774,153.50000
55976,2023-05-16,WMT,149.78000,-0.013827,150.85001
55976,2023-05-17,WMT,149.53000,-0.001669,151.14000
55976,2023-05-18,WMT,151.47000,0.012974,151.80000
55976,2023-05-19,WMT,149.91000,-0.010299,151.39999
55976,2023-05-22,WMT,148.59000,-0.008805,149.70000
55976,2023-05-23,WMT,148.31000,-0.001884,148.00999
55976,2023-05-24,WMT,147.63000,-0.004585,148.50999
55976,2023-05-25,WMT,146.16000,-0.009957,146.88000
55976,2023-05-26,WMT,146.42000,0.001779,145.70000
55976,2023-05-30,WMT,146.06000,-0.002459,146.30000
55976,2023-05-31,WMT,146.87000,0.005546,145.42000
55976,2023-06-01,WMT,147.41000,0.003677,146.21001
55976,2023-06-02,WMT,148.82001,0.009565,147.22000
55976,2023-06-05,WMT,149.80000,0.006585,149.37000
55976,2023-06-06,WMT,149.78000,-0.000134,149.70000
55976,2023-06-07,WMT,150.00000,0.001469,149.25000
55976,2023-06-08,WMT,152.17000,0.014467,150.39000
55976,2023-06-09,WMT,153.09000,0.006046,152.16000
55976,2023-06-12,WMT,154.10001,0.006597,153.42999
55976,2023-06-13,WMT,155.30000,0.007787,154.52000
55976,2023-06-14,WMT,156.87000,0.010109,155.91000
55976,2023-06-15,WMT,157.73000,0.005482,157.00000
55976,2023-06-16,WMT,155.53000,-0.013948,158.08000
55976,2023-06-20,WMT,154.16000,-0.008809,154.70000
55976,2023-06-21,WMT,154.46001,0.001946,154.21001
55976,2023-06-22,WMT,155.75000,0.008352,154.98000
55976,2023-06-23,WMT,155.46001,-0.001862,155.88000
55976,2023-06-26,WMT,155.05000,-0.002637,155.64999
55976,2023-06-27,WMT,154.49001,-0.003612,154.14999
55976,2023-06-28,WMT,155.33000,0.005437,154.73000
55976,2023-06-29,WMT,154.28000,-0.006760,154.50999
55976,2023-06-30,WMT,157.17999,0.018797,154.97000
55976,2023-07-03,WMT,158.20000,0.006489,156.81000
55976,2023-07-05,WMT,158.11000,-0.000569,158.16000
55976,2023-07-06,WMT,157.11000,-0.006325,157.92999
55976,2023-07-07,WMT,153.49001,-0.023041,155.81000
55976,2023-07-10,WMT,154.88000,0.009056,154.56000
55976,2023-07-11,WMT,154.64999,-0.001485,154.77000
55976,2023-07-12,WMT,155.03999,0.002522,155.31000
